,Unnamed: 0,speed,kmh,yaw,rad,pirad,Fuzzy Value,Driver
239,239,1.64,5.9,-87.17832786,-1.52216128,-0.484324044,0.4999999999999999,Normal
240,240,1.64,5.9,-83.79627602,-1.463109581,-0.465534867,0.4999999999999999,Normal
241,241,1.66,5.98,-80.53918704,-1.406239774,-0.447439928,0.4999999999999999,Normal
242,242,1.66,5.98,-83.66094789,-1.460746709,-0.464783044,0.4999999999999999,Normal
243,243,1.66,5.98,-84.90302216,-1.48243372,-0.471683456,0.4999999999999999,Normal
244,244,1.66,5.98,-85.28978998,-1.489186809,-0.473832167,0.4999999999999999,Normal
245,245,1.69,6.08,-84.76826728,-1.480080857,-0.470934818,0.4999999999999999,Normal
246,246,1.74,6.26,-86.04743514,-1.502415534,-0.478041306,0.4999999999999999,Normal
247,247,1.77,6.37,-86.1942727,-1.504979365,-0.478857071,0.4999999999999999,Normal
248,248,1.79,6.44,-86.63646783,-1.512700232,-0.48131371,0.4999999999999999,Normal
249,249,1.85,6.66,-87.36638108,-1.525444749,-0.485368784,0.4999999999999999,Normal
250,250,1.88,6.77,-86.66701858,-1.513233658,-0.481483437,0.4999999999999999,Normal
251,251,1.88,6.77,-86.97043341,-1.518531377,-0.483169075,0.4999999999999999,Normal
252,252,1.9,6.84,-87.32148159,-1.52466079,-0.485119342,0.4999999999999999,Normal
253,253,1.91,6.88,-88.08042696,-1.537912217,-0.489335705,0.4999999999999999,Normal
254,254,1.93,6.95,-89.17231349,-1.556976902,-0.495401742,0.4999999999999999,Normal
255,255,1.94,6.98,-88.50869024,-1.54538983,-0.491714946,0.4999999999999999,Normal
256,256,1.95,7.02,-88.63550608,-1.547604074,-0.492419478,0.4999999999999999,Normal
257,257,1.99,7.16,-89.65372359,-1.565382475,-0.498076242,0.4999999999999999,Normal
258,258,2,7.2,-90.27655869,-1.576257374,-0.501536437,0.4999999999999999,Normal
259,259,2.01,7.24,-89.63398391,-1.565037814,-0.497966577,0.4999999999999999,Normal
260,260,2.02,7.27,-88.42971557,-1.544010907,-0.491276198,0.4999999999999999,Normal
261,261,2.07,7.45,-87.23816332,-1.523206026,-0.484656463,0.4999999999999999,Normal
262,262,2.09,7.52,-87.40609104,-1.526138098,-0.485589395,0.4999999999999999,Normal
263,263,2.11,7.6,-86.79673836,-1.515498606,-0.482204102,0.4999999999999999,Normal
264,264,2.15,7.74,-88.48719152,-1.545014455,-0.491595508,0.4999999999999999,Normal
265,265,2.18,7.85,-89.6895645,-1.566008269,-0.498275358,0.4999999999999999,Normal
266,266,2.18,7.85,-91.28239874,-1.593819661,-0.507124437,0.5,Normal
267,267,2.2,7.92,-90.99061851,-1.588725085,-0.505503436,0.5,Normal
268,268,2.21,7.96,-90.52128004,-1.580530286,-0.502896,0.4999999999999999,Normal
269,269,2.25,8.1,-90.24887862,-1.575774071,-0.501382659,0.4999999999999999,Normal
270,270,2.31,8.32,-91.47585658,-1.597197496,-0.508199203,0.5,Normal
271,271,2.37,8.53,-90.57631748,-1.581491258,-0.503201764,0.5,Normal
272,272,2.4,8.64,-90.48506213,-1.57989791,-0.50269479,0.4999999999999999,Normal
273,273,2.41,8.68,-90.81889624,-1.58572676,-0.504549424,0.5,Normal
274,274,2.44,8.78,-96.18490905,-1.679419047,-0.534360606,0.5,Normal
275,275,2.49,8.96,-97.79000425,-1.707444519,-0.543277801,0.5,Normal
276,276,2.56,9.22,-97.01355803,-1.693887521,-0.538964211,0.4999999999999999,Normal
277,277,2.63,9.47,-97.09640294,-1.69533402,-0.539424461,0.4999999999999999,Normal
278,278,2.64,9.5,-98.00685374,-1.71123078,-0.544482521,0.4999999999999999,Normal
279,279,2.7,9.72,-97.52515126,-1.702820101,-0.541806396,0.5,Normal
280,280,2.71,9.76,-96.70238933,-1.688454417,-0.537235496,0.4999999999999999,Normal
281,281,2.75,9.9,-96.56541875,-1.686062867,-0.536474549,0.5000000000000001,Normal
282,282,2.78,10,-94.84497846,-1.656023433,-0.526916547,0.4999999999999999,Normal
283,283,2.79,10,-94.5811014,-1.651416056,-0.525450563,0.4999999999999999,Normal
